"File_Name","File_Path","Relative_Path","URL","Artist","Title","Album","Genre","Year","Decade","Duration_Seconds","Duration_Minutes","Duration_Display","Estimated_BPM","File_Size_MB","BPM_Category","Energy_Level","Duration_Category","Folder_Structure","Track_ID","Is_Favorite","Play_Count","Last_Played","Rating","Tags","Notes","Server_Required","Server_URL"
"05 Mattinata.mp3","http://localhost:8000/Beniamino%20Gigli/The%20Very%20Best%20of%20Beniamino%20Gigli%20Disc%202/05%20Mattinata.mp3","Beniamino Gigli\The Very Best of Beniamino Gigli Disc 2\05 Mattinata.mp3","http://localhost:8000/Beniamino%20Gigli/The%20Very%20Best%20of%20Beniamino%20Gigli%20Disc%202/05%20Mattinata.mp3","Beniamino Gigli","05 Mattinata","The Very Best of Beniamino Gigli Disc 2","Unknown","","Unknown","135","2.2","2:15","90","1.59","Medium (70-99)","Medium","Short (Under 3 min)","Beniamino Gigli\The Very Best of Beniamino Gigli Disc 2","76","False","0","","0","","","True","http://localhost:8000"
"06 Torna a Surriento.mp3","http://localhost:8000/Beniamino%20Gigli/The%20Very%20Best%20of%20Beniamino%20Gigli%20Disc%202/06%20Torna%20a%20Surriento.mp3","Beniamino Gigli\The Very Best of Beniamino Gigli Disc 2\06 Torna a Surriento.mp3","http://localhost:8000/Beniamino%20Gigli/The%20Very%20Best%20of%20Beniamino%20Gigli%20Disc%202/06%20Torna%20a%20Surriento.mp3","Beniamino Gigli","06 Torna a Surriento","The Very Best of Beniamino Gigli Disc 2","Unknown","","Unknown","198","3.3","3:18","91","2.28","Medium (70-99)","Medium","Medium (3-5 min)","Beniamino Gigli\The Very Best of Beniamino Gigli Disc 2","77","False","0","","0","","","True","http://localhost:8000"
"07 L'ultima canzone.mp3","http://localhost:8000/Beniamino%20Gigli/The%20Very%20Best%20of%20Beniamino%20Gigli%20Disc%202/07%20L'ultima%20canzone.mp3","Beniamino Gigli\The Very Best of Beniamino Gigli Disc 2\07 L'ultima canzone.mp3","http://localhost:8000/Beniamino%20Gigli/The%20Very%20Best%20of%20Beniamino%20Gigli%20Disc%202/07%20L'ultima%20canzone.mp3","Beniamino Gigli","07 L'ultima canzone","The Very Best of Beniamino Gigli Disc 2","Unknown","","Unknown","270","4.5","4:30","100","2.96","Upbeat (100-129)","Medium","Medium (3-5 min)","Beniamino Gigli\The Very Best of Beniamino Gigli Disc 2","78","False","0","","0","","","True","http://localhost:8000"
"08 La Forza del Destino- O tu che in seno.mp3","http://localhost:8000/Beniamino%20Gigli/The%20Very%20Best%20of%20Beniamino%20Gigli%20Disc%202/08%20La%20Forza%20del%20Destino-%20O%20tu%20che%20in%20seno.mp3","Beniamino Gigli\The Very Best of Beniamino Gigli Disc 2\08 La Forza del Destino- O tu che in seno.mp3","http://localhost:8000/Beniamino%20Gigli/The%20Very%20Best%20of%20Beniamino%20Gigli%20Disc%202/08%20La%20Forza%20del%20Destino-%20O%20tu%20che%20in%20seno.mp3","08 La Forza del Destino","O tu che in seno","The Very Best of Beniamino Gigli Disc 2","Unknown","","Unknown","389","6.5","6:29","106","4.4","Upbeat (100-129)","Medium","Long (Over 5 min)","Beniamino Gigli\The Very Best of Beniamino Gigli Disc 2","79","False","0","","0","","","True","http://localhost:8000"
"09 L'Arlesiana- E la solita storia.mp3","http://localhost:8000/Beniamino%20Gigli/The%20Very%20Best%20of%20Beniamino%20Gigli%20Disc%202/09%20L'Arlesiana-%20E%20la%20solita%20storia.mp3","Beniamino Gigli\The Very Best of Beniamino Gigli Disc 2\09 L'Arlesiana- E la solita storia.mp3","http://localhost:8000/Beniamino%20Gigli/The%20Very%20Best%20of%20Beniamino%20Gigli%20Disc%202/09%20L'Arlesiana-%20E%20la%20solita%20storia.mp3","09 L'Arlesiana","E la solita storia","The Very Best of Beniamino Gigli Disc 2","Unknown","","Unknown","274","4.6","4:34","91","3.25","Medium (70-99)","Medium","Medium (3-5 min)","Beniamino Gigli\The Very Best of Beniamino Gigli Disc 2","80","False","0","","0","","","True","http://localhost:8000"
"10 Andrea Chenier- Un di all'azzurro spazio.mp3","http://localhost:8000/Beniamino%20Gigli/The%20Very%20Best%20of%20Beniamino%20Gigli%20Disc%202/10%20Andrea%20Chenier-%20Un%20di%20all'azzurro%20spazio.mp3","Beniamino Gigli\The Very Best of Beniamino Gigli Disc 2\10 Andrea Chenier- Un di all'azzurro spazio.mp3","http://localhost:8000/Beniamino%20Gigli/The%20Very%20Best%20of%20Beniamino%20Gigli%20Disc%202/10%20Andrea%20Chenier-%20Un%20di%20all'azzurro%20spazio.mp3","10 Andrea Chenier","Un di all'azzurro spazio","The Very Best of Beniamino Gigli Disc 2","Unknown","","Unknown","267","4.4","4:27","98","3.5","Medium (70-99)","Medium","Medium (3-5 min)","Beniamino Gigli\The Very Best of Beniamino Gigli Disc 2","81","False","0","","0","","","True","http://localhost:8000"
"11 Andrea Chenier- Si, fui soldato.mp3","http://localhost:8000/Beniamino%20Gigli/The%20Very%20Best%20of%20Beniamino%20Gigli%20Disc%202/11%20Andrea%20Chenier-%20Si,%20fui%20soldato.mp3","Beniamino Gigli\The Very Best of Beniamino Gigli Disc 2\11 Andrea Chenier- Si, fui soldato.mp3","http://localhost:8000/Beniamino%20Gigli/The%20Very%20Best%20of%20Beniamino%20Gigli%20Disc%202/11%20Andrea%20Chenier-%20Si,%20fui%20soldato.mp3","11 Andrea Chenier","Si, fui soldato","The Very Best of Beniamino Gigli Disc 2","Unknown","","Unknown","190","3.2","3:10","119","2.48","Upbeat (100-129)","Medium","Medium (3-5 min)","Beniamino Gigli\The Very Best of Beniamino Gigli Disc 2","82","False","0","","0","","","True","http://localhost:8000"
"12 Andrea Chenier- Come un bel di di maggio.mp3","http://localhost:8000/Beniamino%20Gigli/The%20Very%20Best%20of%20Beniamino%20Gigli%20Disc%202/12%20Andrea%20Chenier-%20Come%20un%20bel%20di%20di%20maggio.mp3","Beniamino Gigli\The Very Best of Beniamino Gigli Disc 2\12 Andrea Chenier- Come un bel di di maggio.mp3","http://localhost:8000/Beniamino%20Gigli/The%20Very%20Best%20of%20Beniamino%20Gigli%20Disc%202/12%20Andrea%20Chenier-%20Come%20un%20bel%20di%20di%20maggio.mp3","12 Andrea Chenier","Come un bel di di maggio","The Very Best of Beniamino Gigli Disc 2","Unknown","","Unknown","184","3.1","3:04","115","2.4","Upbeat (100-129)","Medium","Medium (3-5 min)","Beniamino Gigli\The Very Best of Beniamino Gigli Disc 2","83","False","0","","0","","","True","http://localhost:8000"
"13 Un Ballo in Maschera- Di tu se fedele.mp3","http://localhost:8000/Beniamino%20Gigli/The%20Very%20Best%20of%20Beniamino%20Gigli%20Disc%202/13%20Un%20Ballo%20in%20Maschera-%20Di%20tu%20se%20fedele.mp3","Beniamino Gigli\The Very Best of Beniamino Gigli Disc 2\13 Un Ballo in Maschera- Di tu se fedele.mp3","http://localhost:8000/Beniamino%20Gigli/The%20Very%20Best%20of%20Beniamino%20Gigli%20Disc%202/13%20Un%20Ballo%20in%20Maschera-%20Di%20tu%20se%20fedele.mp3","13 Un Ballo in Maschera","Di tu se fedele","The Very Best of Beniamino Gigli Disc 2","Unknown","","Unknown","192","3.2","3:12","114","2.43","Upbeat (100-129)","Medium","Medium (3-5 min)","Beniamino Gigli\The Very Best of Beniamino Gigli Disc 2","84","False","0","","0","","","True","http://localhost:8000"
"14 Un Ballo in Maschera- Ma se m'e forza perderti.mp3","http://localhost:8000/Beniamino%20Gigli/The%20Very%20Best%20of%20Beniamino%20Gigli%20Disc%202/14%20Un%20Ballo%20in%20Maschera-%20Ma%20se%20m'e%20forza%20perderti.mp3","Beniamino Gigli\The Very Best of Beniamino Gigli Disc 2\14 Un Ballo in Maschera- Ma se m'e forza perderti.mp3","http://localhost:8000/Beniamino%20Gigli/The%20Very%20Best%20of%20Beniamino%20Gigli%20Disc%202/14%20Un%20Ballo%20in%20Maschera-%20Ma%20se%20m'e%20forza%20perderti.mp3","14 Un Ballo in Maschera","Ma se m'e forza perderti","The Very Best of Beniamino Gigli Disc 2","Unknown","","Unknown","278","4.6","4:38","97","3.48","Medium (70-99)","Medium","Medium (3-5 min)","Beniamino Gigli\The Very Best of Beniamino Gigli Disc 2","85","False","0","","0","","","True","http://localhost:8000"
"15 La Juive- Rachel, quand du Seigneur.mp3","http://localhost:8000/Beniamino%20Gigli/The%20Very%20Best%20of%20Beniamino%20Gigli%20Disc%202/15%20La%20Juive-%20Rachel,%20quand%20du%20Seigneur.mp3","Beniamino Gigli\The Very Best of Beniamino Gigli Disc 2\15 La Juive- Rachel, quand du Seigneur.mp3","http://localhost:8000/Beniamino%20Gigli/The%20Very%20Best%20of%20Beniamino%20Gigli%20Disc%202/15%20La%20Juive-%20Rachel,%20quand%20du%20Seigneur.mp3","15 La Juive","Rachel, quand du Seigneur","The Very Best of Beniamino Gigli Disc 2","Unknown","","Unknown","290","4.8","4:50","91","3.33","Medium (70-99)","Medium","Medium (3-5 min)","Beniamino Gigli\The Very Best of Beniamino Gigli Disc 2","86","False","0","","0","","","True","http://localhost:8000"
"16 Le Roi d'Ys- Vainement, ma bien-aimee.mp3","http://localhost:8000/Beniamino%20Gigli/The%20Very%20Best%20of%20Beniamino%20Gigli%20Disc%202/16%20Le%20Roi%20d'Ys-%20Vainement,%20ma%20bien-aimee.mp3","Beniamino Gigli\The Very Best of Beniamino Gigli Disc 2\16 Le Roi d'Ys- Vainement, ma bien-aimee.mp3","http://localhost:8000/Beniamino%20Gigli/The%20Very%20Best%20of%20Beniamino%20Gigli%20Disc%202/16%20Le%20Roi%20d'Ys-%20Vainement,%20ma%20bien-aimee.mp3","16 Le Roi d'Ys","Vainement, ma bien-aimee","The Very Best of Beniamino Gigli Disc 2","Unknown","","Unknown","207","3.4","3:27","102","2.57","Upbeat (100-129)","Medium","Medium (3-5 min)","Beniamino Gigli\The Very Best of Beniamino Gigli Disc 2","87","False","0","","0","","","True","http://localhost:8000"
"17 Manon- Ah! dispar vision.mp3","http://localhost:8000/Beniamino%20Gigli/The%20Very%20Best%20of%20Beniamino%20Gigli%20Disc%202/17%20Manon-%20Ah!%20dispar%20vision.mp3","Beniamino Gigli\The Very Best of Beniamino Gigli Disc 2\17 Manon- Ah! dispar vision.mp3","http://localhost:8000/Beniamino%20Gigli/The%20Very%20Best%20of%20Beniamino%20Gigli%20Disc%202/17%20Manon-%20Ah!%20dispar%20vision.mp3","17 Manon","Ah! dispar vision","The Very Best of Beniamino Gigli Disc 2","Unknown","","Unknown","286","4.8","4:46","109","3.65","Upbeat (100-129)","Medium","Medium (3-5 min)","Beniamino Gigli\The Very Best of Beniamino Gigli Disc 2","88","False","0","","0","","","True","http://localhost:8000"
"18 Werther- Ah! non mi ridestar.mp3","http://localhost:8000/Beniamino%20Gigli/The%20Very%20Best%20of%20Beniamino%20Gigli%20Disc%202/18%20Werther-%20Ah!%20non%20mi%20ridestar.mp3","Beniamino Gigli\The Very Best of Beniamino Gigli Disc 2\18 Werther- Ah! non mi ridestar.mp3","http://localhost:8000/Beniamino%20Gigli/The%20Very%20Best%20of%20Beniamino%20Gigli%20Disc%202/18%20Werther-%20Ah!%20non%20mi%20ridestar.mp3","18 Werther","Ah! non mi ridestar","The Very Best of Beniamino Gigli Disc 2","Unknown","","Unknown","188","3.1","3:08","111","2.38","Upbeat (100-129)","Medium","Medium (3-5 min)","Beniamino Gigli\The Very Best of Beniamino Gigli Disc 2","89","False","0","","0","","","True","http://localhost:8000"
"19 L'Elisir D'Amore- Quanto e bella.mp3","http://localhost:8000/Beniamino%20Gigli/The%20Very%20Best%20of%20Beniamino%20Gigli%20Disc%202/19%20L'Elisir%20D'Amore-%20Quanto%20e%20bella.mp3","Beniamino Gigli\The Very Best of Beniamino Gigli Disc 2\19 L'Elisir D'Amore- Quanto e bella.mp3","http://localhost:8000/Beniamino%20Gigli/The%20Very%20Best%20of%20Beniamino%20Gigli%20Disc%202/19%20L'Elisir%20D'Amore-%20Quanto%20e%20bella.mp3","19 L'Elisir D'Amore","Quanto e bella","The Very Best of Beniamino Gigli Disc 2","Unknown","","Unknown","186","3.1","3:06","99","2.32","Medium (70-99)","Medium","Medium (3-5 min)","Beniamino Gigli\The Very Best of Beniamino Gigli Disc 2","90","False","0","","0","","","True","http://localhost:8000"
"20 Turandot- Nessun dorma.mp3","http://localhost:8000/Beniamino%20Gigli/The%20Very%20Best%20of%20Beniamino%20Gigli%20Disc%202/20%20Turandot-%20Nessun%20dorma.mp3","Beniamino Gigli\The Very Best of Beniamino Gigli Disc 2\20 Turandot- Nessun dorma.mp3","http://localhost:8000/Beniamino%20Gigli/The%20Very%20Best%20of%20Beniamino%20Gigli%20Disc%202/20%20Turandot-%20Nessun%20dorma.mp3","20 Turandot","Nessun dorma","The Very Best of Beniamino Gigli Disc 2","Unknown","","Unknown","213","3.6","3:33","115","2.73","Upbeat (100-129)","Medium","Medium (3-5 min)","Beniamino Gigli\The Very Best of Beniamino Gigli Disc 2","91","False","0","","0","","","True","http://localhost:8000"
"01 1-1.mp3","http://localhost:8000/Brian%20Eno/Ambient%201-%20Music%20for%20Airports/01%201-1.mp3","Brian Eno\Ambient 1- Music for Airports\01 1-1.mp3","http://localhost:8000/Brian%20Eno/Ambient%201-%20Music%20for%20Airports/01%201-1.mp3","01 1","1","Ambient 1- Music for Airports","Unknown","","Unknown","1040","17.3","17:20","93","21.83","Medium (70-99)","Medium","Long (Over 5 min)","Brian Eno\Ambient 1- Music for Airports","92","False","0","","0","","","True","http://localhost:8000"
"02 1-2.mp3","http://localhost:8000/Brian%20Eno/Ambient%201-%20Music%20for%20Airports/02%201-2.mp3","Brian Eno\Ambient 1- Music for Airports\02 1-2.mp3","http://localhost:8000/Brian%20Eno/Ambient%201-%20Music%20for%20Airports/02%201-2.mp3","02 1","2","Ambient 1- Music for Airports","Unknown","","Unknown","535","8.9","8:55","101","11.3","Upbeat (100-129)","Medium","Long (Over 5 min)","Brian Eno\Ambient 1- Music for Airports","93","False","0","","0","","","True","http://localhost:8000"
"03 2-1.mp3","http://localhost:8000/Brian%20Eno/Ambient%201-%20Music%20for%20Airports/03%202-1.mp3","Brian Eno\Ambient 1- Music for Airports\03 2-1.mp3","http://localhost:8000/Brian%20Eno/Ambient%201-%20Music%20for%20Airports/03%202-1.mp3","03 2","1","Ambient 1- Music for Airports","Unknown","","Unknown","726","12.1","12:06","106","15.94","Upbeat (100-129)","Medium","Long (Over 5 min)","Brian Eno\Ambient 1- Music for Airports","94","False","0","","0","","","True","http://localhost:8000"
"04 2-2.mp3","http://localhost:8000/Brian%20Eno/Ambient%201-%20Music%20for%20Airports/04%202-2.mp3","Brian Eno\Ambient 1- Music for Airports\04 2-2.mp3","http://localhost:8000/Brian%20Eno/Ambient%201-%20Music%20for%20Airports/04%202-2.mp3","04 2","2","Ambient 1- Music for Airports","Unknown","","Unknown","611","10.2","10:11","118","12.67","Upbeat (100-129)","Medium","Long (Over 5 min)","Brian Eno\Ambient 1- Music for Airports","95","False","0","","0","","","True","http://localhost:8000"
"01 Serenade No. 10 in B Flat 'Gran Partita', K.361- Adagio.mp3","http://localhost:8000/Chill%20with%20Mozart/01%20Serenade%20No.%2010%20in%20B%20Flat%20'Gran%20Partita',%20K.361-%20Adagio.mp3","Chill with Mozart\01 Serenade No. 10 in B Flat 'Gran Partita', K.361- Adagio.mp3","http://localhost:8000/Chill%20with%20Mozart/01%20Serenade%20No.%2010%20in%20B%20Flat%20'Gran%20Partita',%20K.361-%20Adagio.mp3","01 Serenade No. 10 in B Flat 'Gran Partita', K.361","Adagio","Unknown Album","Unknown","","Unknown","361","6","6:01","107","7.45","Upbeat (100-129)","Medium","Long (Over 5 min)","Chill with Mozart","96","False","0","","0","","","True","http://localhost:8000"
"02 Vesperae Solennes de Confessore, K.339- Laudate Dominium.mp3","http://localhost:8000/Chill%20with%20Mozart/02%20Vesperae%20Solennes%20de%20Confessore,%20K.339-%20Laudate%20Dominium.mp3","Chill with Mozart\02 Vesperae Solennes de Confessore, K.339- Laudate Dominium.mp3","http://localhost:8000/Chill%20with%20Mozart/02%20Vesperae%20Solennes%20de%20Confessore,%20K.339-%20Laudate%20Dominium.mp3","02 Vesperae Solennes de Confessore, K.339","Laudate Dominium","Unknown Album","Unknown","","Unknown","299","5","4:59","110","6.31","Upbeat (100-129)","Medium","Medium (3-5 min)","Chill with Mozart","97","False","0","","0","","","True","http://localhost:8000"
"03 Piano Concerto No. 19 in F, K.459- Allegro.mp3","http://localhost:8000/Chill%20with%20Mozart/03%20Piano%20Concerto%20No.%2019%20in%20F,%20K.459-%20Allegro.mp3","Chill with Mozart\03 Piano Concerto No. 19 in F, K.459- Allegro.mp3","http://localhost:8000/Chill%20with%20Mozart/03%20Piano%20Concerto%20No.%2019%20in%20F,%20K.459-%20Allegro.mp3","03 Piano Concerto No. 19 in F, K.459","Allegro","Unknown Album","Unknown","","Unknown","740","12.3","12:20","118","16.27","Upbeat (100-129)","Medium","Long (Over 5 min)","Chill with Mozart","98","False","0","","0","","","True","http://localhost:8000"
"04 Flute Quartet in A, K.298- Andante.mp3","http://localhost:8000/Chill%20with%20Mozart/04%20Flute%20Quartet%20in%20A,%20K.298-%20Andante.mp3","Chill with Mozart\04 Flute Quartet in A, K.298- Andante.mp3","http://localhost:8000/Chill%20with%20Mozart/04%20Flute%20Quartet%20in%20A,%20K.298-%20Andante.mp3","04 Flute Quartet in A, K.298","Andante","Unknown Album","Unknown","","Unknown","347","5.8","5:47","107","7.7","Upbeat (100-129)","Medium","Long (Over 5 min)","Chill with Mozart","99","False","0","","0","","","True","http://localhost:8000"
"05 String Quintet in, D, K.593- Larghetto - Allegro.mp3","http://localhost:8000/Chill%20with%20Mozart/05%20String%20Quintet%20in,%20D,%20K.593-%20Larghetto%20-%20Allegro.mp3","Chill with Mozart\05 String Quintet in, D, K.593- Larghetto - Allegro.mp3","http://localhost:8000/Chill%20with%20Mozart/05%20String%20Quintet%20in,%20D,%20K.593-%20Larghetto%20-%20Allegro.mp3","05 String Quintet in, D, K.593","Larghetto - Allegro","Unknown Album","Unknown","","Unknown","587","9.8","9:47","93","12.68","Medium (70-99)","Medium","Long (Over 5 min)","Chill with Mozart","100","False","0","","0","","","True","http://localhost:8000"
"06 Requien, K.626- Benedictus.mp3","http://localhost:8000/Chill%20with%20Mozart/06%20Requien,%20K.626-%20Benedictus.mp3","Chill with Mozart\06 Requien, K.626- Benedictus.mp3","http://localhost:8000/Chill%20with%20Mozart/06%20Requien,%20K.626-%20Benedictus.mp3","06 Requien, K.626","Benedictus","Unknown Album","Unknown","","Unknown","344","5.7","5:44","97","7.47","Medium (70-99)","Medium","Long (Over 5 min)","Chill with Mozart","101","False","0","","0","","","True","http://localhost:8000"
"07 Ave Verum Corpus, K.618- Andante.mp3","http://localhost:8000/Chill%20with%20Mozart/07%20Ave%20Verum%20Corpus,%20K.618-%20Andante.mp3","Chill with Mozart\07 Ave Verum Corpus, K.618- Andante.mp3","http://localhost:8000/Chill%20with%20Mozart/07%20Ave%20Verum%20Corpus,%20K.618-%20Andante.mp3","07 Ave Verum Corpus, K.618","Andante","Unknown Album","Unknown","","Unknown","174","2.9","2:54","119","3.72","Upbeat (100-129)","Medium","Short (Under 3 min)","Chill with Mozart","102","False","0","","0","","","True","http://localhost:8000"
"08 Serenade No. 4 in D, K.203- Andante.mp3","http://localhost:8000/Chill%20with%20Mozart/08%20Serenade%20No.%204%20in%20D,%20K.203-%20Andante.mp3","Chill with Mozart\08 Serenade No. 4 in D, K.203- Andante.mp3","http://localhost:8000/Chill%20with%20Mozart/08%20Serenade%20No.%204%20in%20D,%20K.203-%20Andante.mp3","08 Serenade No. 4 in D, K.203","Andante","Unknown Album","Unknown","","Unknown","331","5.5","5:31","104","7.24","Upbeat (100-129)","Medium","Long (Over 5 min)","Chill with Mozart","103","False","0","","0","","","True","http://localhost:8000"
"09 Concerto in C for Flute & Harp, K.299- Andantino.mp3","http://localhost:8000/Chill%20with%20Mozart/09%20Concerto%20in%20C%20for%20Flute%20&%20Harp,%20K.299-%20Andantino.mp3","Chill with Mozart\09 Concerto in C for Flute & Harp, K.299- Andantino.mp3","http://localhost:8000/Chill%20with%20Mozart/09%20Concerto%20in%20C%20for%20Flute%20&%20Harp,%20K.299-%20Andantino.mp3","09 Concerto in C for Flute & Harp, K.299","Andantino","Unknown Album","Unknown","","Unknown","456","7.6","7:36","106","10.24","Upbeat (100-129)","Medium","Long (Over 5 min)","Chill with Mozart","104","False","0","","0","","","True","http://localhost:8000"
"10 Sinfonia Concertante in E Flat, K.297b- Andantino Con Variazioni.mp3","http://localhost:8000/Chill%20with%20Mozart/10%20Sinfonia%20Concertante%20in%20E%20Flat,%20K.297b-%20Andantino%20Con%20Variazioni.mp3","Chill with Mozart\10 Sinfonia Concertante in E Flat, K.297b- Andantino Con Variazioni.mp3","http://localhost:8000/Chill%20with%20Mozart/10%20Sinfonia%20Concertante%20in%20E%20Flat,%20K.297b-%20Andantino%20Con%20Variazioni.mp3","10 Sinfonia Concertante in E Flat, K.297b","Andantino Con Variazioni","Unknown Album","Unknown","","Unknown","540","9","9:00","102","12.18","Upbeat (100-129)","Medium","Long (Over 5 min)","Chill with Mozart","105","False","0","","0","","","True","http://localhost:8000"
